second,minute,angry,disgust,fear,happy,sad,surprised,neutral
5196,87,0,0,0,0,0,0,0
5197,87,0,0,0,0,0,0,0
5198,87,0,0,0,0,0,0,0
5199,87,0,0,0,0,0,0,0
5200,87,0,0,0,0,0,0,0
5201,87,0,0,0,0,0,0,0
5202,87,0,0,0,0,0,0,0
5203,87,0,0,0,0,0,0,0
5204,87,0,0,0,0,0,0,0
5205,87,0,0,0,0,0,0,0
5206,87,0,0,0,0,0,0,0
5207,87,0,0,0,0,0,0,0
5208,87,0,0,0,0,0,0,0
5209,87,0,0,0,0,0,0,0
5210,87,0,0,0,0,0,0,0
5211,87,0,0,0,0,0,0,0
5212,87,0,0,0,0,0,0,0
5213,87,0,0,0,0,0,0,0
5214,87,0,0,0,0,0,0,0
5215,87,0,0,0,0,0,0,0
5216,87,0,0,0,0,0,0,0
5217,87,0,0,0,0,0,0,0
5218,87,0,0,0,0,0,0,0
5219,87,0,0,0,0,0,0,0
5220,87,0,0,0,0,0,0,0
5221,88,0,0,0,0,0,0,0
5222,88,0,0,0,1,0,0,0
5223,88,0,0,0,0,0,0,0
5224,88,0,0,0,0,0,0,0
5225,88,0,0,0,0,0,0,0
5226,88,0,0,0,0,0,0,0
5227,88,0,0,0,0,0,0,0
5228,88,0,0,0,0,0,0,0
5229,88,0,0,0,0,0,0,0
5230,88,0,0,0,0,0,0,0
5231,88,0,0,0,0,0,0,0
5232,88,0,0,0,0,0,0,0
5233,88,0,0,0,0,0,0,0
5234,88,0,0,0,0,0,0,0
5235,88,0,0,0,0,0,0,0
5236,88,0,0,0,0,0,0,0
5237,88,0,0,0,0,0,0,0
5238,88,0,0,0,0,0,0,0
5239,88,0,0,0,0,0,0,0
5240,88,0,0,0,0,0,0,0
5241,88,0,0,0,0,0,0,0
5242,88,0,0,0,0,0,0,0
5243,88,0,0,0,0,0,0,0
5244,88,0,0,0,0,0,0,0
5245,88,0,0,0,0,0,0,0
5246,88,0,0,0,0,0,0,0
5247,88,0,0,0,0,0,0,0
5248,88,0,0,0,0,0,0,0
5249,88,0,0,0,0,0,0,0
5250,88,0,0,0,0,1,0,0
5251,88,0,0,0,1,0,0,0
5252,88,0,0,0,0,0,0,0
5253,88,0,0,0,0,0,0,0
5254,88,0,0,0,0,0,0,0
5255,88,0,0,0,0,0,0,0
5256,88,0,0,0,0,0,0,0
5257,88,0,0,0,0,0,0,0
5258,88,0,0,0,0,0,0,0
5259,88,0,0,0,0,0,0,0
5260,88,0,0,0,0,0,0,0
5261,88,0,0,0,0,0,0,0
5262,88,0,0,0,0,0,0,0
5263,88,0,0,0,0,0,0,0
5264,88,0,0,0,0,0,0,0
5265,88,0,0,0,0,0,0,0
5266,88,0,0,0,0,0,0,0
5267,88,0,0,0,0,0,0,0
5268,88,0,0,0,1,0,0,0
5269,88,0,0,0,1,0,0,0
5270,88,0,0,0,0,0,0,0
5271,88,0,0,0,0,0,0,0
5272,88,0,0,0,0,0,0,0
5273,88,0,0,0,0,0,0,0
5274,88,0,0,0,0,0,0,0
5275,88,0,0,0,0,0,0,0
5276,88,0,0,0,0,0,0,0
5277,88,0,0,0,0,0,0,0
5278,88,0,0,0,0,0,0,0
5279,88,0,0,0,0,0,0,0
5280,88,0,0,0,0,0,0,0
5281,89,0,0,0,0,0,0,0
5282,89,0,0,0,0,0,0,0
5283,89,0,0,0,0,0,0,0
5284,89,0,0,0,0,0,0,0
5285,89,0,0,0,0,0,0,0
5286,89,0,0,0,0,0,0,0
5287,89,0,0,0,0,0,0,0
5288,89,0,0,0,0,0,0,0
5289,89,0,0,0,0,0,0,0
5290,89,0,0,0,0,0,0,0
5291,89,0,0,0,0,0,0,0
5292,89,0,0,0,0,0,0,0
5293,89,0,0,0,0,0,0,0
5294,89,0,0,0,0,0,0,0
5295,89,0,0,0,0,0,0,0
5296,89,0,0,0,0,0,0,0
5297,89,0,0,0,0,0,0,0
5298,89,0,0,0,0,0,0,0
5299,89,0,0,0,0,0,0,0
5300,89,0,0,0,0,0,0,0
5301,89,0,0,0,0,0,0,0
5302,89,0,0,0,0,0,0,0
5303,89,0,0,0,0,0,0,0
5304,89,0,0,0,0,0,0,0
5305,89,0,0,0,0,0,0,0
5306,89,0,0,0,0,0,0,0
5307,89,0,0,0,0,0,0,0
5308,89,0,0,0,0,0,0,0
5309,89,0,0,0,0,0,0,0
5310,89,0,0,0,0,0,0,0
5311,89,0,0,0,0,0,0,0
5312,89,0,0,0,0,0,0,0
5313,89,0,0,0,0,0,0,0
5314,89,0,0,0,0,0,0,0
5315,89,0,0,0,0,0,0,0
5316,89,0,0,0,0,0,0,0
5317,89,0,0,0,0,0,0,0
5318,89,0,0,0,0,0,0,0
5319,89,0,0,0,0,0,0,0
5320,89,0,0,0,0,0,0,0
5321,89,0,0,0,0,0,0,0
5322,89,0,0,0,0,0,0,0
5323,89,0,0,0,0,0,0,0
5324,89,0,0,0,0,0,0,0
5325,89,0,0,0,0,0,0,0
5326,89,0,0,0,0,0,0,0
5327,89,0,0,0,0,0,0,0
5328,89,0,0,0,0,0,0,0
5329,89,0,0,0,0,0,0,0
5330,89,0,0,0,0,0,0,0
5331,89,0,0,0,0,0,0,0
5332,89,0,0,0,0,0,0,0
5333,89,0,0,0,0,0,0,0
5334,89,0,0,0,0,0,0,0
5335,89,0,0,0,0,0,0,0
5336,89,0,0,0,0,0,0,0
5337,89,0,0,0,0,0,0,0
5338,89,0,0,0,0,0,0,0
5339,89,0,0,0,0,0,0,0
5340,89,0,0,0,1,0,0,0
5341,90,0,0,0,1,0,0,0
5342,90,0,0,0,0,0,0,0
5343,90,0,0,0,0,0,0,0
5344,90,0,0,0,0,0,0,0
5345,90,0,0,0,0,0,0,0
5346,90,0,0,0,0,0,0,0
5347,90,0,0,0,0,0,0,0
5348,90,0,0,0,0,0,0,0
5349,90,0,0,0,0,0,0,0
5350,90,0,0,0,0,0,0,0
5351,90,0,0,0,0,0,0,0
5352,90,0,0,0,0,0,0,0
5353,90,0,0,0,0,0,0,0
5354,90,0,0,0,0,0,0,0
5355,90,0,0,0,0,0,0,0
5356,90,0,0,0,0,0,0,0
5357,90,0,0,0,0,0,0,0
5358,90,0,0,0,0,0,0,0
5359,90,0,0,0,0,0,0,0
5360,90,0,0,0,0,0,0,0
5361,90,0,0,0,0,0,0,0
5362,90,0,0,0,0,0,0,0
5363,90,0,0,0,0,0,0,0
5364,90,0,0,0,0,1,0,0
5365,90,0,0,0,0,0,0,0
5366,90,0,0,0,0,0,0,0
5367,90,0,0,0,0,0,0,0
5368,90,0,0,0,0,0,0,0
5369,90,0,0,0,0,0,0,0
5370,90,0,0,0,0,0,0,0
5371,90,1,0,0,0,0,0,0
5372,90,0,0,0,0,0,0,0
5373,90,0,0,0,0,0,0,0
5374,90,0,0,0,0,0,0,0
5375,90,0,0,0,0,0,0,0
5376,90,0,0,0,0,0,0,0
5377,90,0,0,0,0,0,0,0
5378,90,0,0,0,0,0,0,0
5379,90,0,0,0,0,0,0,0
5380,90,0,0,0,0,0,0,0
5381,90,0,0,0,0,0,0,0
5382,90,0,0,0,0,0,0,0
5383,90,0,0,0,0,0,0,0
5384,90,0,0,0,0,0,0,0
5385,90,0,0,0,0,0,0,0
5386,90,0,0,0,0,0,0,0
5387,90,0,0,0,0,0,0,0
5388,90,0,0,0,0,0,0,0
5389,90,0,0,0,0,0,0,0
5390,90,0,0,0,0,0,0,0
5391,90,0,0,0,0,0,0,0
5392,90,0,0,0,0,0,0,0
5393,90,0,0,0,0,0,0,0
5394,90,0,0,0,0,0,0,0
5395,90,0,0,0,0,0,0,0
5396,90,0,0,0,0,0,0,0
5397,90,0,0,0,0,0,0,0
5398,90,0,0,0,0,0,0,0
5399,90,0,0,0,0,0,0,0
5400,90,0,0,0,0,0,0,0
5401,91,0,0,0,0,0,0,0
5402,91,0,0,0,0,0,0,0
5403,91,0,0,0,0,0,0,0
5404,91,0,0,0,0,0,0,0
5405,91,0,0,0,0,0,0,0
5406,91,0,0,0,0,0,0,0
5407,91,0,0,0,0,0,0,0
5408,91,0,0,0,0,0,0,0
5409,91,0,0,0,1,0,0,0
5410,91,0,0,0,0,0,0,0
5411,91,0,0,0,0,0,0,0
5412,91,1,0,0,0,0,0,0
5413,91,1,0,0,0,0,0,0
5414,91,0,0,0,0,0,0,0
5415,91,0,0,0,0,0,0,0
5416,91,0,0,0,0,0,0,0
5417,91,0,0,0,0,0,0,0
5418,91,0,0,0,0,0,0,0
5419,91,0,0,0,0,0,0,0
5420,91,0,0,0,0,0,1,0
5421,91,0,0,0,0,0,0,0
5422,91,0,0,0,0,0,0,0
5423,91,0,0,0,0,0,0,0
5424,91,0,0,0,0,0,0,0
5425,91,0,0,0,0,0,0,0
5426,91,0,0,0,0,0,0,0
5427,91,0,0,0,0,0,0,0
5428,91,0,0,0,0,0,0,0
5429,91,0,0,0,0,0,0,0
5430,91,0,0,0,0,0,0,0
5431,91,0,0,0,0,0,0,0
5432,91,0,0,0,0,0,0,0
5433,91,0,0,0,0,0,0,0
5434,91,0,0,0,0,0,0,0
5435,91,0,0,0,0,0,0,0
5436,91,0,0,0,0,0,0,0
5437,91,0,0,0,0,0,0,0
5438,91,0,0,0,0,0,0,0
5439,91,0,0,0,0,0,0,0
5440,91,0,0,0,0,0,0,0
5441,91,0,0,0,0,0,0,0
5442,91,0,0,0,0,0,0,0
5443,91,0,0,0,0,0,0,0
5444,91,0,0,0,0,0,0,0
5445,91,0,0,0,0,0,0,0
5446,91,0,0,0,0,0,0,0
5447,91,0,0,0,0,0,0,0
5448,91,0,0,0,0,0,0,0
5449,91,0,0,0,0,0,0,0
5450,91,0,0,0,0,0,0,0
5451,91,1,0,0,0,0,0,0
5452,91,1,0,0,0,0,0,0
5453,91,0,0,0,1,1,0,0
5454,91,0,0,0,0,0,0,0
5455,91,0,0,0,0,0,0,0
5456,91,0,0,0,0,0,0,0
5457,91,0,0,0,0,0,0,0
5458,91,0,0,0,0,0,0,0
5459,91,0,0,0,0,0,0,0
5460,91,0,0,0,0,0,0,0
5461,92,0,0,0,0,0,0,0
5462,92,0,0,0,0,0,0,0
5463,92,0,0,0,0,0,0,0
5464,92,0,0,0,0,0,0,0
5465,92,1,0,0,0,0,0,0
5466,92,0,0,0,0,0,0,0
5467,92,0,0,0,0,1,0,0
5468,92,0,0,0,0,1,0,0
5469,92,0,0,0,0,1,0,0
5470,92,0,0,0,0,1,0,0
5471,92,0,0,0,0,0,0,0
5472,92,0,0,0,0,0,0,0
5473,92,0,0,0,0,0,0,0
5474,92,0,0,0,0,0,0,0
5475,92,0,0,0,0,0,0,0
5476,92,0,0,0,0,0,0,0
5477,92,0,0,0,0,0,0,0
5478,92,0,0,0,0,0,0,0
5479,92,0,0,0,0,0,0,0
5480,92,0,0,0,0,0,0,0
5481,92,0,0,0,0,0,0,0
5482,92,0,0,0,0,0,0,0
5483,92,0,0,0,0,0,0,0
5484,92,0,0,0,0,0,0,0
5485,92,0,0,0,0,0,0,0
5486,92,0,0,0,0,0,0,0
5487,92,0,0,0,0,0,0,0
5488,92,0,0,0,0,0,0,0
5489,92,0,0,0,0,0,0,0
5490,92,0,0,0,0,0,0,0
5491,92,0,0,0,0,0,0,0
5492,92,0,0,0,0,0,0,0
5493,92,0,0,0,0,0,0,0
5494,92,0,0,0,0,0,0,0
5495,92,0,0,0,0,0,0,0
5496,92,0,0,0,0,0,0,0
5497,92,0,0,0,0,0,0,0
5498,92,0,0,0,0,0,0,0
5499,92,0,0,0,0,0,0,0
5500,92,0,0,0,0,0,0,0
5501,92,0,0,0,0,0,0,0
5502,92,0,0,0,0,0,0,0
5503,92,0,0,0,0,0,0,0
5504,92,0,0,0,0,0,0,0
5505,92,0,0,0,0,0,0,0
5506,92,0,0,0,0,1,0,0
5507,92,0,0,0,0,0,0,0
5508,92,0,0,0,0,0,0,0
5509,92,0,0,0,0,0,0,0
5510,92,0,0,0,0,0,0,0
5511,92,0,0,0,0,0,0,0
5512,92,1,0,0,0,0,0,0
5513,92,0,0,0,0,0,0,0
5514,92,0,0,0,0,0,0,0
5515,92,0,0,0,0,0,0,0
5516,92,0,0,0,0,0,0,0
5517,92,0,0,0,0,0,0,0
5518,92,0,0,0,0,0,0,0
5519,92,0,0,0,0,1,0,0
5520,92,0,0,0,0,0,0,0
5521,93,0,0,0,0,0,0,0
5522,93,1,0,0,0,0,0,0
5523,93,0,0,0,0,0,0,0
5524,93,1,0,0,0,0,0,0
5525,93,0,0,0,0,0,0,0
5526,93,1,0,0,0,0,0,0
5527,93,0,0,0,0,0,0,0
5528,93,0,0,0,0,0,0,0
5529,93,0,0,0,1,0,0,0
5530,93,0,0,0,1,0,0,0
5531,93,0,0,0,0,0,0,0
5532,93,0,0,0,0,0,0,0
5533,93,0,0,0,0,0,0,0
5534,93,0,0,0,0,0,0,0
5535,93,0,0,0,0,0,0,0
5536,93,1,0,0,0,0,0,0
5537,93,0,0,0,0,0,0,0
5538,93,0,0,0,0,0,0,0
5539,93,0,0,0,0,0,0,0
5540,93,0,0,0,0,0,0,0
5541,93,0,0,0,1,0,0,0
5542,93,0,0,0,1,0,0,0
5543,93,0,0,0,1,0,0,0
5544,93,0,0,0,1,0,0,0
5545,93,0,0,0,1,0,0,0
5546,93,0,0,0,0,0,0,0
5547,93,0,0,0,0,0,0,0
5548,93,0,0,0,1,0,0,0
5549,93,0,0,0,0,0,0,0
5550,93,0,0,0,1,0,0,0
5551,93,0,0,0,0,0,0,0
5552,93,0,0,0,0,0,0,0
5553,93,0,0,0,0,0,0,0
5554,93,0,0,0,0,0,1,0
5555,93,0,0,0,0,0,0,0
5556,93,1,0,0,0,0,0,0
5557,93,0,0,0,0,0,0,0
5558,93,0,0,0,0,0,0,0
5559,93,1,0,0,0,0,0,0
5560,93,0,0,0,0,0,0,0
5561,93,0,0,0,0,0,0,0
5562,93,1,0,0,0,1,0,0
5563,93,0,0,0,0,1,0,0
5564,93,0,0,0,0,1,0,0
5565,93,0,0,0,1,0,0,0
5566,93,0,0,0,0,1,0,0
5567,93,0,0,0,0,0,0,0
5568,93,0,0,0,0,0,0,0
5569,93,1,0,0,0,0,0,0
5570,93,0,0,0,0,0,0,0
5571,93,0,0,0,0,0,0,0
5572,93,0,0,0,0,0,0,0
5573,93,0,0,0,0,0,0,0
5574,93,0,0,0,0,0,0,0
5575,93,0,0,0,0,0,0,0
5576,93,0,0,0,0,0,0,0
5577,93,0,0,0,0,0,0,0
5578,93,0,0,0,0,0,0,0
5579,93,0,0,0,0,0,0,0
5580,93,0,0,0,0,0,0,0
5581,94,0,0,0,0,0,0,0
5582,94,0,0,0,0,0,0,0
5583,94,0,0,0,0,0,0,0
5584,94,0,0,0,0,0,0,0
5585,94,0,0,0,0,0,0,0
5586,94,0,0,0,0,0,0,0
5587,94,0,0,0,0,0,0,0
5588,94,0,0,0,0,0,0,0
5589,94,0,0,0,0,0,0,0
5590,94,0,0,0,0,0,0,0
5591,94,0,0,0,0,0,0,1
5592,94,0,0,0,0,0,0,0
5593,94,0,0,0,0,0,0,0
5594,94,0,0,0,0,0,0,0
5595,94,0,0,0,0,0,0,1
5596,94,0,0,0,0,0,0,0
5597,94,0,0,0,1,0,0,0
5598,94,0,0,0,0,0,0,0
5599,94,0,0,0,0,0,0,0
5600,94,0,0,0,1,0,0,0
5601,94,0,0,0,0,0,0,0
5602,94,0,0,0,0,0,0,0
5603,94,0,0,0,0,0,0,0
5604,94,0,0,0,0,0,0,0
5605,94,0,0,0,0,0,0,0
5606,94,0,0,0,0,0,0,0
5607,94,0,0,0,0,0,0,0
5608,94,0,0,0,0,0,0,0
5609,94,0,0,0,0,0,0,0
5610,94,0,0,0,0,0,0,0
5611,94,0,0,0,0,0,0,0
5612,94,0,0,0,0,0,0,0
5613,94,0,0,0,0,0,0,0
5614,94,0,0,0,0,0,0,0
5615,94,0,0,0,0,0,0,0
5616,94,0,0,0,0,0,0,0
5617,94,0,0,0,1,0,0,0
5618,94,0,0,0,1,0,0,0
5619,94,0,0,0,1,0,0,0
5620,94,0,0,0,0,0,0,0
5621,94,0,0,0,0,0,0,0
5622,94,0,0,0,0,0,0,0
5623,94,0,0,0,0,0,0,0
5624,94,0,0,0,0,0,0,0
5625,94,0,0,0,0,0,0,0
5626,94,0,0,0,0,0,0,0
5627,94,0,0,0,0,0,0,0
5628,94,0,0,0,0,0,0,0
5629,94,0,0,0,0,0,0,0
5630,94,0,0,0,0,0,0,0
5631,94,0,0,0,0,0,0,0
5632,94,0,0,0,0,0,0,0
5633,94,0,0,0,0,0,0,0
5634,94,0,0,0,0,0,0,0
5635,94,0,0,0,0,0,0,0
5636,94,0,0,0,0,0,0,0
5637,94,0,0,0,0,0,0,0
5638,94,0,0,0,0,0,0,0
5639,94,0,0,0,0,0,0,0
5640,94,0,0,0,0,0,0,0
5641,95,0,0,0,0,0,0,0
5642,95,0,0,0,0,0,0,0
5643,95,0,0,0,0,0,0,0
5644,95,0,0,0,0,0,0,0
5645,95,0,0,0,0,0,0,0
5646,95,0,0,0,0,0,0,0
5647,95,0,0,0,0,0,0,0
5648,95,0,0,0,0,0,0,0
5649,95,0,0,0,0,0,0,0
5650,95,0,0,0,0,0,0,0
5651,95,0,0,0,0,0,0,0
5652,95,0,0,0,0,0,0,0
5653,95,0,0,0,0,0,0,0
5654,95,0,0,0,0,0,0,0
5655,95,0,0,0,0,0,0,0
5656,95,0,0,0,0,0,0,0
5657,95,0,0,0,0,0,0,0
5658,95,0,0,0,0,0,0,0
5659,95,0,0,0,0,0,0,0
5660,95,0,0,0,0,0,0,0
5661,95,0,0,0,0,0,0,0
5662,95,0,0,0,0,0,0,0
5663,95,0,0,0,0,0,0,0
5664,95,0,0,0,0,0,0,0
5665,95,0,0,0,0,0,0,0
5666,95,0,0,0,0,0,0,0
5667,95,0,0,0,0,0,0,0
5668,95,0,0,0,0,0,0,0
5669,95,0,0,0,0,0,0,0
5670,95,0,0,0,0,0,0,0
5671,95,0,0,0,0,0,0,0
5672,95,0,0,0,0,0,0,0
5673,95,0,0,0,0,0,0,0
5674,95,0,0,0,0,0,0,0
5675,95,0,0,0,0,0,0,0
5676,95,0,0,0,0,0,0,0
5677,95,0,0,0,0,0,0,0
5678,95,0,0,0,0,0,0,0
5679,95,0,0,0,0,0,0,0
5680,95,0,0,0,0,0,0,0
5681,95,0,0,0,0,0,0,0
5682,95,0,0,0,0,0,0,0
5683,95,0,0,0,0,0,0,0
5684,95,0,0,0,0,0,0,0
5685,95,0,0,0,0,0,0,0
5686,95,0,0,0,0,0,0,0
5687,95,0,0,0,0,0,0,0
5688,95,0,0,0,0,0,0,0
5689,95,0,0,0,0,0,0,0
5690,95,0,0,0,0,0,0,0
5691,95,0,0,0,0,0,0,0
5692,95,0,0,0,0,0,0,0
5693,95,0,0,0,0,0,0,0
5694,95,0,0,0,0,0,0,0
5695,95,0,0,0,0,0,0,0
5696,95,0,0,0,0,0,0,0
5697,95,0,0,0,0,0,0,0
5698,95,0,0,0,0,0,0,0
5699,95,0,0,0,0,0,0,0
5700,95,0,0,0,0,0,0,0
5701,96,0,0,0,0,0,0,0
5702,96,0,0,0,0,0,0,0
5703,96,0,0,0,0,0,0,0
5704,96,0,0,0,0,0,0,0
5705,96,0,0,0,0,0,0,0
5706,96,0,0,0,0,0,0,0
5707,96,0,0,0,0,0,0,0
5708,96,0,0,0,0,0,0,0
5709,96,0,0,0,0,0,0,0
5710,96,0,0,0,0,0,0,0
5711,96,0,0,0,0,0,0,0
5712,96,0,0,0,0,0,0,0
5713,96,0,0,0,0,0,0,0
5714,96,0,0,0,0,0,0,0
5715,96,0,0,0,0,0,0,0
5716,96,0,0,0,0,0,0,0
5717,96,0,0,0,0,0,0,0
5718,96,0,0,0,0,0,0,0
5719,96,0,0,0,0,0,0,0
5720,96,0,0,0,0,0,0,0
5721,96,0,0,0,0,0,0,0
5722,96,0,0,0,0,0,0,0
5723,96,0,0,0,0,0,0,0
5724,96,0,0,0,0,0,0,0
5725,96,0,0,0,0,0,0,0
5726,96,0,0,0,0,0,0,0
5727,96,0,0,0,0,0,0,0
5728,96,0,0,0,0,0,0,0
5729,96,0,0,0,0,0,0,0
5730,96,0,0,0,0,0,0,0
5731,96,0,0,0,0,0,0,0
5732,96,0,0,0,0,0,0,0
5733,96,0,0,0,0,0,0,0
5734,96,0,0,0,0,0,0,0
5735,96,0,0,0,0,0,0,0
5736,96,0,0,0,0,0,0,0
5737,96,0,0,0,0,0,0,0
5738,96,0,0,0,0,0,0,0
5739,96,0,0,0,0,0,0,0
5740,96,0,0,0,0,0,0,0
5741,96,0,0,0,0,0,0,0
5742,96,0,0,0,0,0,0,0
5743,96,0,0,0,0,0,0,0
5744,96,0,0,0,0,0,0,0
5745,96,0,0,0,0,0,0,0
5746,96,0,0,0,0,0,0,0
5747,96,0,0,0,0,0,0,0
5748,96,0,0,0,0,0,0,0
5749,96,0,0,0,0,0,0,0
5750,96,0,0,0,0,0,0,0
5751,96,0,0,0,0,0,0,0
5752,96,0,0,0,0,0,0,0
5753,96,0,0,0,0,0,0,0
5754,96,0,0,0,0,0,0,0
5755,96,0,0,0,0,0,0,0
5756,96,0,0,0,0,0,0,0
5757,96,0,0,0,0,0,0,0
5758,96,0,0,0,0,0,0,0
5759,96,0,0,0,0,0,0,0
5760,96,0,0,0,0,0,0,0
5761,97,0,0,0,0,0,0,0
5762,97,0,0,0,0,0,0,0
5763,97,0,0,0,0,0,0,0
5764,97,0,0,0,0,0,0,0
5765,97,0,0,0,0,0,0,0
5766,97,0,0,0,0,0,0,0
5767,97,0,0,0,0,0,0,0
5768,97,0,0,0,0,0,0,0
5769,97,0,0,0,0,0,0,0
5770,97,0,0,0,0,0,0,0
5771,97,0,0,0,0,0,0,0
5772,97,0,0,0,0,0,0,0
5773,97,0,0,0,0,0,0,0
5774,97,0,0,0,0,0,0,0
5775,97,0,0,0,0,0,0,0
5776,97,0,0,0,0,0,0,0
5777,97,0,0,0,0,0,0,0
5778,97,0,0,0,0,0,0,0
5779,97,0,0,0,0,0,0,0
5780,97,0,0,0,0,0,0,0
5781,97,0,0,0,0,0,0,0
5782,97,0,0,0,0,0,0,0
5783,97,0,0,0,0,0,0,0
5784,97,0,0,0,0,0,0,0
5785,97,0,0,0,0,0,0,0
5786,97,0,0,0,0,0,0,0
5787,97,0,0,0,0,0,0,0
5788,97,0,0,0,0,0,0,0
5789,97,0,0,0,0,0,0,0
5790,97,0,0,0,0,0,0,0
5791,97,0,0,0,0,0,0,0
5792,97,0,0,0,0,0,0,0
5793,97,0,0,0,0,0,0,0
5794,97,0,0,0,0,0,0,0
5795,97,0,0,0,0,0,0,0
5796,97,0,0,0,0,0,0,0
5797,97,0,0,0,0,0,0,0
5798,97,0,0,0,0,0,0,0
5799,97,0,0,0,0,0,0,0
5800,97,0,0,0,0,0,0,0
5801,97,0,0,0,0,0,0,0
5802,97,0,0,0,0,0,0,0
5803,97,0,0,0,0,0,0,0
5804,97,0,0,0,0,0,0,0
5805,97,0,0,0,0,0,0,0
5806,97,0,0,0,0,0,0,0
5807,97,0,0,0,0,0,0,0
5808,97,0,0,0,0,0,0,0
5809,97,0,0,0,0,0,0,0
5810,97,0,0,0,0,0,0,0
5811,97,0,0,0,0,0,0,0
5812,97,0,0,0,0,0,0,0
5813,97,0,0,0,0,0,0,0
5814,97,0,0,0,0,0,0,0
5815,97,0,0,0,0,0,0,0
5816,97,0,0,0,0,0,0,0
5817,97,0,0,0,0,0,0,0
5818,97,0,0,0,0,0,0,0
5819,97,0,0,0,0,0,0,0
5820,97,0,0,0,0,0,0,0
5821,98,0,0,0,0,0,0,0
5822,98,0,0,0,0,0,0,0
5823,98,0,0,0,0,0,0,0
5824,98,0,0,0,0,0,0,0
5825,98,0,0,0,0,0,0,0
5826,98,0,0,0,0,0,0,0
5827,98,0,0,0,0,0,0,0
5828,98,0,0,0,0,0,0,0
5829,98,0,0,0,0,0,0,0
5830,98,0,0,0,0,0,0,0
5831,98,0,0,0,0,0,0,0
5832,98,0,0,0,0,0,0,0
5833,98,0,0,0,0,0,0,0
5834,98,0,0,0,0,0,0,0
5835,98,0,0,0,0,0,0,0
5836,98,0,0,0,0,0,0,0
5837,98,0,0,0,0,0,0,0
5838,98,0,0,0,0,0,0,0
5839,98,0,0,0,0,0,0,0
5840,98,0,0,0,0,0,0,0
5841,98,0,0,0,0,0,0,0
5842,98,0,0,0,0,0,0,0
5843,98,0,0,0,0,0,0,0
5844,98,0,0,0,0,0,0,0
5845,98,0,0,0,0,0,0,0
5846,98,0,0,0,0,0,0,0
5847,98,0,0,0,0,0,0,0
5848,98,0,0,0,0,0,0,0
5849,98,0,0,0,0,0,0,0
5850,98,0,0,0,0,0,0,0
5851,98,0,0,0,0,0,0,0
5852,98,0,0,0,0,0,0,0
5853,98,0,0,0,0,0,0,0
5854,98,0,0,0,0,0,0,0
5855,98,0,0,0,0,0,0,0
5856,98,0,0,0,0,0,0,0
5857,98,0,0,0,0,0,0,0
5858,98,0,0,0,0,0,0,0
5859,98,0,0,0,0,0,0,0
5860,98,0,0,0,0,0,0,0
5861,98,0,0,0,0,0,0,0
5862,98,0,0,0,0,0,0,0
5863,98,0,0,0,0,0,0,0
5864,98,0,0,0,0,0,0,0
5865,98,0,0,0,0,0,0,0
5866,98,0,0,0,0,0,0,0
5867,98,0,0,0,0,0,0,0
5868,98,0,0,0,0,0,0,0
5869,98,0,0,0,0,0,0,0
5870,98,0,0,0,0,0,0,0
5871,98,0,0,0,0,0,0,0
5872,98,0,0,0,0,0,0,0
5873,98,0,0,0,0,0,0,0
5874,98,0,0,0,0,0,0,0
5875,98,0,0,0,0,0,0,0
5876,98,0,0,0,0,0,0,0
5877,98,0,0,0,0,0,0,0
5878,98,0,0,0,0,0,0,0
5879,98,0,0,0,0,0,0,0
5880,98,0,0,0,0,0,0,0
5881,99,0,0,0,0,0,0,0
5882,99,0,0,0,0,0,0,0
5883,99,0,0,0,0,0,0,0
5884,99,0,0,0,0,0,0,0
5885,99,0,0,0,0,0,0,0
5886,99,0,0,0,0,0,0,0
5887,99,0,0,0,0,0,0,0
5888,99,0,0,0,0,0,0,0
5889,99,0,0,0,0,0,0,0
5890,99,0,0,0,0,0,0,0
5891,99,0,0,0,0,0,0,0
5892,99,0,0,0,0,0,0,0
5893,99,0,0,0,0,0,0,0
5894,99,0,0,0,0,0,0,0
5895,99,0,0,0,0,0,0,0
5896,99,0,0,0,0,0,0,0
5897,99,0,0,0,0,0,0,0
5898,99,0,0,0,0,0,0,0
5899,99,0,0,0,0,0,0,0
5900,99,0,0,0,0,0,0,0
5901,99,0,0,0,0,0,0,0
5902,99,0,0,0,0,0,0,0
5903,99,0,0,0,0,0,0,0
5904,99,0,0,0,0,0,0,0
5905,99,0,0,0,0,0,0,0
5906,99,0,0,0,0,0,0,0
5907,99,0,0,0,0,0,0,0
5908,99,0,0,0,0,0,0,0
5909,99,0,0,0,0,0,0,0
5910,99,0,0,0,0,0,0,0
5911,99,0,0,0,0,0,0,0
5912,99,0,0,0,0,0,0,0
5913,99,0,0,0,0,0,0,0
5914,99,0,0,0,0,0,0,0
5915,99,0,0,0,0,0,0,0
5916,99,0,0,0,0,0,0,0
5917,99,0,0,0,0,0,0,0
5918,99,0,0,0,0,0,0,0
5919,99,0,0,0,0,0,0,0
5920,99,0,0,0,0,0,0,0
5921,99,0,0,0,0,0,0,0
5922,99,0,0,0,0,0,0,0
5923,99,0,0,0,0,0,0,0
5924,99,0,0,0,0,0,0,0
5925,99,0,0,0,0,0,0,0
5926,99,0,0,0,0,0,0,0
5927,99,0,0,0,0,0,0,0
5928,99,0,0,0,0,0,0,0
5929,99,0,0,0,0,0,0,0
5930,99,0,0,0,0,0,0,0
